text	labels	predictions
rt lebronvuitton dont stand line club secur come escort yellow diamond tell bitch get scorpion	OFF	NOT
bossd old hoe	OFF	NOT
rt killquana hun wrong social network site    lms good morn post someth extra 	NOT	NOT
sotrippywhit right bitch like damn hope get job target bitch better still livin ya momma ass hoe	OFF	OFF
rt  charli crist win democrat primari 	NOT	NOT
catch bodi bitch	OFF	NOT
rt clearlyspoken side bxtches gettin lit outchea yall bird better tighten	OFF	OFF
skrabah dont nigga honki	OFF	OFF
westwestyal phampel woohoo new black kill cracker babi panther rescu racist trash thug ferguson fergusonriot	OFF	OFF
princegreenjr hold back say theyr retard tit fake there	OFF	OFF
  goldiemack shit  man hoe fine amp crazi	OFF	NOT
show last night badass thank everyon came didnt come your retard unless cock sparrer	OFF	OFF
alancasilla bitch wat	OFF	NOT
liveitupjersey dcassandrad badboysix lol cyber bitch slap sure	OFF	NOT
fault yo bitch wanna flip	OFF	NOT
 chingonab well geno ultim faggot	OFF	OFF
nigga alreadi act like bitch get real bitch right hell gone act like pussi rather one shit	OFF	OFF
 pussi	OFF	OFF
 mmmh daili  stori via  exmoshow yellow amp romyrav luv bling	NOT	NOT
cat kill bird make huge mes feather	NOT	NOT
one hoe fine fuck one ugli bitch	OFF	OFF
  bffl love ya funci bitch  went finna fade amp shade ya c day  wedemgirlz 	OFF	OFF
feelin young niggah	OFF	NOT
liveitupjersey  ltlt where go big mouth bitchbusi choke cock told find	OFF	OFF
rt   face make tell bitch  make dat face much	OFF	NOT
itsmand tryin say ofay	NOT	NOT
camcol dont know know name somebodi colder monkey face immigr	OFF	OFF
swear anon fag go protest take pictur post twitter look therelik	OFF	OFF
flabbi bird sound turribl lol ill stick watch paint dri	NOT	NOT
teamdarrion like velcro head moon cricket say fuck jungl bunni	OFF	NOT
like chines buffet hate chink	OFF	OFF
life aint nuthin bitch money icecub nwa	OFF	OFF
rt foodpornphoto oreo cheesecak bite 	NOT	NOT
 white bitch think miley cyrus  	OFF	NOT
text bitch like main materi fuck shit  finna get youza hoe text	OFF	OFF
seein  runnin back forf woyk shit thankin jesus color	OFF	NOT
rt  throw like pizza get stir pussi like featur  tndyy pamiibabesh	OFF	OFF
gociveix egg spam bitch	OFF	OFF
like yeah bitch	OFF	NOT
 bluntsnextdoor good pussi nigga like  funniest thing ive ever seen tl 	OFF	NOT
mark teixeira final step hr coupl bbs yanke	NOT	NOT
hey asidethi graduat cap like fuck bitch detroit 	OFF	OFF
 woaaaahh coat though  warm hoe	OFF	NOT
tayscalf must run browni	NOT	NOT
 talk trash regard sport	NOT	NOT
would date ugli girl also huge bitch	OFF	OFF
halotgmg  nigga know hacki sack hoe nah throw look pass lmao	OFF	NOT
got  bitch bitch snitch finger itchin shot em kitchen makem wash dish	OFF	OFF
nigga put heart eye everybodi pictur  poo la la hoe	OFF	NOT
nigguh	OFF	NOT
 zgabrail    bitch ass nigggaaa	OFF	OFF
crank littl hank sit hood drink im get redneck	OFF	OFF
except use super tan im yellowpal lol	NOT	NOT
im turn heartless bitch	OFF	NOT
hoppykerchev could play  minut charli brown wah wah wah adult sound effect instead	NOT	NOT
sorri wrong bitch 	OFF	NOT
 bitch fuck told sit seat yo dumbass come say sit bitch 	OFF	OFF
wiz need go back yeahhhhhhh bitch okkkk wiz	OFF	NOT
justezzze bitch u fuck nigga	OFF	OFF
rt   christian massacr jihadi muslim slept includ pastor wife amp kid 	NOT	OFF
crhedri pussi lick pussi meow meow   	OFF	OFF
rt lexlloyd yall bitch like  look  	OFF	NOT
rt thevoiceofmiami fella would shit bitch ask like biggi skit  ill take dick go home	OFF	OFF
rt jreynold got nigga got bitch want pnd	OFF	NOT
got dawg norri blue flame bday dat bitch couldnt even drink u pop alcohol ass down	OFF	NOT
rt italianmontana  bromanc pat ant  fuck faggot	OFF	OFF
cant get money silli hoe	OFF	NOT
pocket hella empti bitch steadi choos	OFF	NOT
rt mydickiscal dick call taco bell bitch love mouth hate ass	OFF	OFF
torisantana hell yea went love fuck basic bitch	OFF	OFF
simplycaitlin friend hate ratchet hoe	OFF	OFF
knew  bitch youll better 	OFF	NOT
blackberrytrol blah peopl determin think condescend bitch loss	OFF	OFF
youlovetyl lol girrrrl bitch crazzzzi	OFF	OFF
rt qwyenton dat ghetto shit aint attract	OFF	OFF
european tastetest america white trash snack via sohostyl   hilari foodieish	OFF	OFF
quit suckin dick hop fat ass elsewher cuz aint tryna fuck globe ass bitch got orbit	OFF	OFF
imtoblam listen cuntrag whore bitch shit expens fuck man pr first one year year wed	OFF	OFF
rt  shi glizzi decent af	NOT	NOT
im mickey ds gone ask doubl chees burger wit chees foh	NOT	NOT
im tire bitch actin like loyal lol	OFF	NOT
hunnit hoe hous amp fckn watch dog ass kb ball ion see bih caus broke hell  place goin broke jail	OFF	OFF
rt  ion feel dese nihha 	OFF	NOT
bitch im bout get damn flu shotion care free	OFF	NOT
 cri lost pussi emot sissi get amp front hoe simpl mind amp point brotha like	OFF	OFF
want cooki browni ice cream 	NOT	NOT
kimbal gym today boy carteramp kimbal hoe wouldv stupid	OFF	NOT
nicca  hot paid  buck payperview	OFF	NOT
rt jonnyfcknblaz porn star fanci talk profession hoe	OFF	OFF
billratchet vottomanempir place pussi stach let pussi take ride	OFF	OFF
rt   loyal girl truli come smart mouth amp argumentson hoe let pleas caus 	OFF	OFF
rt  monkey see  	OFF	NOT
music sound million time better car love sub new speaker like mini rave bitch bumpin	OFF	NOT
rt tnicollerauzi alway bitch opposit sex equal scandal larg sum hypocrisi 	OFF	OFF
love bitch cheralynvb  lauriemckinley	OFF	NOT
uncl tom hypocrit 	OFF	OFF
hoop day tire bitch	OFF	NOT
rt  height shit aint cute yall dumb hoe go public look like jack bean stalk  	OFF	OFF
neva bitch nigga dont want problem bro	OFF	NOT
someon part jame x hes white trash cultist	OFF	OFF
rt  charli sheen engag porn star men health tip sex toy  adult toy 	NOT	OFF
tell pussi mineeee	OFF	OFF
parker cannon lyric beauti bitch come best lyric song like fuck man	OFF	NOT
rt thevoiceofmiami start like hoe dont realli like give pussi consist basi	OFF	OFF
toetancchamon wild nog even checken op twitter hoe het ging maar zon heftig wond niet verwacht heftig sterkt amp beterschap hoor	OFF	NOT
let bitch say got small dick god ill whip shit show everyon room got bless	OFF	OFF
 kobebry shut fuck fuck trash nigga work anoth  	OFF	NOT
rewrit tinker offici languag regard samesex relationship divorc remarriag etc noth set stone	NOT	NOT
alexand skarsgard roommat declar hes sexi albino lizard dont know that sexi kinda	NOT	NOT
kiefferjason bye bitch	OFF	OFF
rt  vont tweet like bitch final	OFF	NOT
pennythegoat right pussi	OFF	OFF
sober soul wasnt interest bitch im live  ggl 	OFF	NOT
rt thecoreyholcomb long finger dike hoe pull glove instead wink bitch tri suck	OFF	OFF
rt iaintshitbruh white bitch win smh  fuck hate 	OFF	NOT
bitch flawless af	OFF	NOT
teapot great gif got sourc url gif	NOT	NOT
hoe u eat candi corn	OFF	NOT
sometim ppl stay marri cuz conveni u constant bitch amp complain amp sleep separ room time reevalu	OFF	NOT
rt shemoansnooki cant even tell bitch hey without think tryna get lmao yall sumn els get real	OFF	NOT
oh god oh god im go bitch mob parti today oh god	OFF	NOT
 haahaa dumb bitch	OFF	OFF
headach bitch 	OFF	NOT
play money like play emot nigga dont believ guess go find hoe ass nigga	OFF	OFF
rt northphilliest  rt curbyourho ao got bitch home scroll ig like  	OFF	NOT
sapet che vi odio ho finito	NOT	NOT
dont danc iggi trash like music	NOT	OFF
jake gettin da bitch rn	OFF	NOT
bad bitch line tryna give brain	OFF	NOT
rt nickiminaj u bitch could neva get buy dem snack fuk wit	OFF	OFF
rt louievre dyke bitch walk around proud pregnant girlfriend like got pregnant	OFF	OFF
 hate bitch tri put friendzon bitch im tryin score put endzon  soul	OFF	NOT
rt itsgirllcod reason mermaid period pant perfect hair u get lure men deathalso free clam bra	NOT	NOT
rt rachiesoul hoe aint loyal	OFF	OFF
eye brow finna fleekat fleek bitch 	OFF	OFF
hes good footbal playerbut still act like nig	OFF	OFF
rt harrystyl bird poop	NOT	NOT
ilgdaili smoke weed public fuck cop man wanna dont run come retard	OFF	OFF
sneakerluk wojtata mikeymikerowav joecushkush poor  annoy ass cunt fan dont care know	OFF	OFF
httrdcrise fuck redskin bitch	OFF	OFF
oliv your make  clam bet  hope live	NOT	NOT
juliadbrock still talk anim know asian folk would love see prepar pussi eat	OFF	OFF
rt jamajam im say im  stud fuck tranni wont let bitch strap muhfucka childish lol	OFF	OFF
rt otbva judg fuckin retard	OFF	OFF
love peopl bitch athlet pay muchlik theyd turn millionswhat fuck ever	OFF	OFF
what queen without kinga lone ass bitch	OFF	OFF
thenymphotweet hicki thigh right pussi gtgtgt right	OFF	OFF
damn go ova dea n get ass  kno wat look like bitch play  duti frequent	OFF	NOT
mean bitch whilin gone get knock tf	OFF	OFF
jundish thank god im  old redneck bitch memphi tn troll	OFF	OFF
bitch made dude actin bitch made	OFF	OFF
stop text hoe good morn	OFF	NOT
rt workaholicadam got  problem bitch heard call bitch 	OFF	NOT
easi congo rt  fuckin faggot rt humbltonbank though eat lunch road frequent	OFF	OFF
rt apthecr bellabelcastro realest bitch know lol	OFF	NOT
xpriceless correct bitch yo illiter ass wanna eat pussi got center street boy dat u suck nun major	OFF	OFF
rt joebudden women america overst valu pussi	OFF	OFF
rt forthemen hoe aint loyal 	OFF	NOT
thirsti fo da bitch saggin pant n shit  shit paid much belt betta crack bitch	OFF	OFF
huffingtonpost look like littl porch monkey	NOT	NOT
rt oldbrooklynjim cleveland brown fan go bitch blow win week believeland gobrown	OFF	NOT
justezzze bitch look like one charact sesam street yo ugli ass	OFF	OFF
rt onlybiirdstweet big booti bitch  big booti bitch 	OFF	NOT
rt stevestfl ur faggot chang name bday get bday tweet aint fb nigga fuck yo birthday	OFF	OFF
im rich niggaaaaa need rich bitch	OFF	NOT
im hand time ta murk bitch	OFF	OFF
 bitch lol	OFF	NOT
megynkelli dont understand need multipl autopsi guess theyr go keep slant  offic	NOT	NOT
datachick human realli need get past whole slow stare scene accid ape mental 	NOT	OFF
lil cuz need help bitch	OFF	NOT
rt bigbluexpress cal day giggl head yanke stadium hang derek jeter yep coach uk probabl 	NOT	NOT
rt schooigiri say nigger love	OFF	NOT
honest dont understand men love bash women make feel good suck dick soooo goood ho 	OFF	NOT
rt honeysay  sometim u gotta shut tha fun get tha  rite get ugli hoe 	OFF	OFF
blessjesus amo  hate one uphold justic court detest one tell truth	NOT	NOT
callmerene wussup bitch	OFF	OFF
ctrembz sure follow fabul bitch face	OFF	OFF
ncpostgrad bitch pleas	OFF	NOT
hang daney ari today   bitch 	OFF	NOT
rt ilovebamf held like babi bird  come like friend aint loyal  	NOT	NOT
rt longlivechri project hoe  bitch get incom tax shit like 	OFF	NOT
ratchet ass bitch gonna nobodi blame get std	OFF	OFF
rt collegehumor fulli support samesex marriag ill never stop call friend faggot	OFF	OFF
rt blasianbytch graceishuman rhiannonrevolt yellow face	NOT	NOT
rt  whos blame yanke underperform year ump manag ebola outbreakhow bout 	NOT	NOT
rt brickannn bitch slutti enough without costum lol damn	OFF	NOT
bradley cooper win oscar ryan gosl imma cut bitch	OFF	NOT
lmfaoooooo gay fuck rt pubesonfleek  get two faggot tl 	OFF	OFF
kevinthege ok want know bitch  your im	OFF	NOT
karazopfi send bitch express mail overnight deliveri	OFF	NOT
handicap sticker bitch park want	OFF	NOT
rt shaeboogi bitch cute mouth close smile fuck yall bye teeth 	OFF	NOT
bitch cant take joke itszprincessz iggyazalea	OFF	OFF
rt craziestsex kill bitch  	OFF	NOT
doesnt affect kid affect faculti staff work school queer	OFF	NOT
rt marijuanapost ever leav around bitch  get stone	OFF	NOT
dont worri bout got arrang bitch mind busi stay lane 	OFF	OFF
rt   lmfaoooooooooo rt coochcak lmaooo rt mypotnab faggot ever wore tall tee amp took 	OFF	OFF
like got death touch rt tenebriscor bitch stand front look like rogu xmen	OFF	NOT
rt  enough mind fuck pass fuck nacho cunt	OFF	OFF
sonnen faggot	OFF	OFF
zellgotdaloud bitch tryna get free promot n shit lmaooo see tha cut	OFF	NOT
ugh hes mine bitch hes mine amp mine that babi man know amp awar that	OFF	NOT
pierc wouldv easili drain shot us hes trash smh	NOT	NOT
rt vexedment draya realli catch tan son look window like ikea monkey everybodi trick 	NOT	OFF
bitch think care talent	OFF	NOT
godaddi hope guy get attack support sopa bunch dirti snake faggot	OFF	OFF
rt blazethegreat hate nigga get mad cuz fuck girl realli happi show bitch unloy	OFF	OFF
yea bitch  dat shit feel 	OFF	NOT
 honest perform red carpet trash hahahaahahahaha	NOT	OFF
rt  prolli dont like niggah dont realli give fuck feel 	OFF	NOT
well feel like bitch 	OFF	NOT
nigga sooooo pussi swear dont talk im action	OFF	OFF
rt dameatisthick invit fuck smell yo pussi across room man aint dinner cook 	OFF	OFF
bird aim dream 	NOT	NOT
lame buy cloth look like real militari clothingif wear make fun youyour  star bitch	OFF	OFF
americanmirror praedor cop bitch slap wanna b st thug got tm got dead see dont slap cop r law	OFF	NOT
rhythmixx told mariam cigarett birthdayyou also call trash rn	NOT	NOT
hate bitch keep say yassss like like bitch u sound stupid stfu	OFF	OFF
rt yaboylilb ride pussi gym class butt scooter 	OFF	OFF
lilmrsspiffi bout tri hoe next	OFF	NOT
rt wbkaylaa fake bitch  hey girl  	OFF	NOT
sammylightn tim pussi	OFF	OFF
bitch crazzzyyyyyy	OFF	NOT
jon jone lost respect turn fight like bitch hope lose next fight jonnybon	OFF	NOT
therealoweifi good one fuck bitch ass	OFF	OFF
coleyce let make coupl tweet cuzzo page wont get twitter jaillmao bitch dont trick	OFF	NOT
  repost   kush blunt convo simpl mind ho made pic bet	OFF	NOT
rt glodeh shitti booti ass talm prep ralli bitch yall prepar 	OFF	NOT
mommajjojo smileitsalexx oh basic bitch day mhmmm cours	OFF	NOT
fuck bitch fuck piss take  second take  fuck minut 	OFF	OFF
aint cuf bitch that post sex gif mayb im differ	OFF	OFF
dumb ass bitch swear	OFF	OFF
rt  hate nigga slobin blunt like eatin pussi amp nerv tri amp pass im good nigga 	OFF	OFF
   raygin bitch get dem feel get new  	OFF	NOT
got problem bring tens yo bitch ass  	OFF	OFF
molssyo one us drug your still wrong  currieburri hahahahahahah im bitch sometim 	OFF	NOT
id anyth oreo vanilla bean drink dunkin amp chocol chip muffin tooim starv amp sound good	NOT	NOT
 smoke good weed bad 	OFF	NOT
tell itti bitti bitch pipe	OFF	OFF
rt highclasscapri im go bitch tread care	OFF	NOT
rt mrfourtwentyy bitch tri suck strap that get kick	OFF	NOT
ballzahoy cowboy 	NOT	NOT
rt matthasthemus selfpaidyayo ogmaco u aint make music sip henni u bitch maco winnin island 	OFF	NOT
yeah hoe	OFF	NOT
 dunleavi cracker ass honki	OFF	OFF
aint time hoe get lol ariana mom say us	OFF	NOT
kiefferjason done act like littl bitch  year old nephew realer scari ass sunset time u dumb fuck	OFF	OFF
im goin back school hoe class two	OFF	NOT
hair cute wit sessi face ex bitch like pictur shit like fucc	OFF	OFF
 anaconda dont anaconda dontmi anaconda dontwant none unless got goal hun  smh  white ass niggah 	OFF	OFF
rt theartoftril dolph hoe bout rock dj holiday show memphi	OFF	NOT
rt amgllcceo social network got bitch head like  	OFF	OFF
happi hangov bloomington btown iubb iu indiana hoosierdaddi hoosiern hoosier resurrect complet ncaa 	NOT	NOT
hate hoe	OFF	NOT
sup bitch	OFF	NOT
yanke good mood today	NOT	NOT
billperiman send fuck muzzi home doj come get motherfuck	OFF	OFF
rt thevoiceofmiami wonder mani yall hoe got homegrown sex tape onlin uoeno	OFF	NOT
rt cosabandonada parqu de atraccion abandonado en  	NOT	NOT
fuck hostess liquid  strike continu thursday end twinki  	OFF	NOT
dequaan khidzay  extra shit im see hoe weekend	OFF	NOT
im glori bitch  	OFF	NOT
rt dignifiedpur tonygoldwyn could help melli revolv doorshap head ho arent quiet your ball deep 	OFF	OFF
rt bmoremartyr  fuck wrong think wife 	OFF	NOT
aye jalen borrow  dollar aint like yu aint got two job well borrow pussi aint like yu gone give head	OFF	NOT
plan die soon im total go write kenobi sole heir hes thing local  trust	NOT	NOT
kiefferjason bitch show tweeteddm text call u ask u tryna meet bitch ur fuck weak	OFF	NOT
gtfoh u bitch ass ref	OFF	OFF
rt kathrynbruscobk think windturbin bad bird compar  via bloombergnew  via 	NOT	NOT
rt advicetowrit bird doesnt sing answer sing songmaya angeloupoetri write	NOT	NOT
rt  donquixtot trash tbh startmikevik	NOT	NOT
rt fewjr dont trust  bitch fake  nigga faker  fuck yall id rather fuck 	OFF	OFF
bitch fake sack potato	OFF	OFF
hoe bust nut get rt	OFF	NOT
rt josepheach demandeveryonesmoney ampobjectscollect beredistributedamongtheirsupport	NOT	OFF
hardbal milbank chris stop angri bird spit n dana go hail ur racial tendici u didnt infor carter rt n u never talk abt	NOT	OFF
alway black bitch that constant late af reason couldnt refus ladi free til  amp  shot	OFF	NOT
rt lightskinchink vine still funni shit  mani nigger store 	OFF	OFF
okay either scubakitteh super dyke weird car sex fetish	OFF	OFF
hoe aint loyal	OFF	NOT
doubl stuff oreo mane say	NOT	NOT
justdoitrob big titti bitch lmao fuck good parti	OFF	OFF
soundtracktoki hoe ass nigga aint get nobodi free agenc	OFF	OFF
rt highschoolsuckz horribl friend read text put phone someth forget repli  	NOT	NOT
rt bestofnik nike beani nikeporn 	OFF	NOT
selfmadeeyg wya bitch	OFF	NOT
princessmorggan yeah lie that delet nigger	OFF	OFF
woke feel like bitch gonna stop act like bitch weak shit focus time bruh	OFF	OFF
  what good  gym look hoe hit u later	OFF	NOT
 seriousle aint gone lie amp old head say see  nah retard	OFF	OFF
die throw coupl bad bitch casket	OFF	OFF
let tell yalli glass someth sweetthi bitch brought full glass im think thing start gulp	OFF	NOT
enjoy eccentr rayevernham americarna charli daniel appear two three episod watch	NOT	NOT
 quick game sox yankshop get home soon	NOT	OFF
 herd dope boy  herd gold digger   know real bitch  fuck like real niggah 	OFF	OFF
dumb nigguh	OFF	OFF
gotta love undignifi sprint across yellow light transfer buse first one dawdl	NOT	NOT
yo kaycimalynn miss ya cunt	OFF	OFF
nigggapino bitch got  amp im trinna chang  	OFF	OFF
bitch live countri two choic presid fifti choic miss america 	OFF	NOT
