text	labels	predictions
 youv talk trash sinc  	NOT	OFF
wiganzlad markycrumb gmailshort im way  love chavhot sexi scalli fucker	OFF	OFF
 new breed white girl  slam bitch 	OFF	OFF
nicknam lux coach k without would never heard duke lol charli	NOT	NOT
bradleey lmfaoooo yooo lost elev pass  cant even share bitch want go get anoth one  tho know	OFF	OFF
burrito trash	NOT	NOT
 evilyn fierc  naughti girl next door pummel pussi  	OFF	OFF
cheer charli	NOT	NOT
coleyce bitch stop takin shit ooo hate u u dumb bitch	OFF	OFF
pornandroidiphoneipadsexxxx  smalltit  small tit ghetto whore fuck stepdad 	OFF	OFF
im sick u nigger	OFF	OFF
spot open take better grab anoth bitch determin beauti enough	OFF	OFF
savageniggg chillasstweet bitch	OFF	OFF
twitter let know everi hoe everi citi countri	OFF	NOT
im twat	NOT	OFF
mbxvss dont trust hoe lol na bigger us think bc guy talk girl first understand	OFF	NOT
rt lildurk never kid fan bitch cop  lol	OFF	OFF
peep gotta mad ghetto nowaday smh pull pant	NOT	OFF
u hoe hawkin ritta today aint yall	OFF	OFF
hoe cheat	OFF	OFF
son bitch	OFF	OFF
haha privat industri birthday need celebr bday past month cant wait see nig lol 	OFF	NOT
rt asialacap  asialacap face damn flawless know pussi tast like peach life  lmfaooooooo	OFF	NOT
hoe aint classi like trashyyi	OFF	OFF
turn magic color light longexposur lightwrit 	NOT	NOT
bitch ass like allerg reaction servic faction	OFF	NOT
bitch slut rt itsbeebitch vianawf chill	OFF	OFF
need bitch	OFF	OFF
rt brownandspicey  sit face  sit hot stove bitch  	OFF	NOT
penisgravi dem want weeni swingin da twitter say day shut color ass	OFF	NOT
rt charliegru wife sort bootscootin sing littl less talk lot actionwher 	NOT	NOT
ill keep comment tho ill laugh nig	OFF	NOT
rt trvpgxdx jen bitch daquan drop kid todaykeisha bitch dont got kidsjen bitch swallow em 	OFF	OFF
blackjesus yea forgot talkin degener faggot	OFF	OFF
look like big bad mama make fun pretti bitch wow  	OFF	OFF
 best olineman rooki bunch retard wouldnt trust potato gun	OFF	OFF
ayyeecee one man trash  anoth man treasur 	NOT	NOT
 post pic everyth life yall hoe would fall love  kill em chan	OFF	NOT
anoth major develop jihadi circl al maqdisi hardcor jihadi theorist ask specif relief amp aid  releas	NOT	OFF
rt   ya bitch	OFF	NOT
girl retard	OFF	OFF
 brian stfu  twitter could retweet  make bitch slap 	OFF	NOT
wayn bradi gonna smack bitch	OFF	NOT
rt iggyazalea like guy ask number say ugli bitch say 	OFF	NOT
rt basedamerican ayo take pic famyou think bitch gon fuck pic 	OFF	OFF
front bitch get got island dick never hit im front ass nigga	OFF	NOT
rt clicquotsuav bunch rapper boutta flood internet w trash remix	NOT	NOT
cant wait watch saint put weiner right cowboy butt  dalla trash	NOT	NOT
 dont eem tri  nigga talk trash smash bros shittiest 	OFF	NOT
rt riptheogkoolaid femal mess guy girlfriend wont mess singl guy caus mani hoe	OFF	NOT
fuck nigga shit olivia pussi got fitz go batshit	OFF	NOT
deadlygilinski drug buddi pussi money bitch weed	OFF	OFF
dear inconsider ghetto fuck train across ya know phone option speaker phone right	OFF	NOT
haha bitch ass gucci	OFF	OFF
upenn campus black chick trash theyr gonna paid	OFF	NOT
 let say hellen keller make better browni	NOT	OFF
 day unblock becom man wont happen  idisrespecthoez lol	OFF	NOT
rt quirkism jeter arod class trash	OFF	OFF
rt itscoleharmon guy parti scream hoe aint loyal drunk amp cheat gf girl look like 	OFF	OFF
fairflattaxnow morningjo joenbc hey teabagg law made feloni keep collect record get fact straight	NOT	OFF
taesavag pussi	OFF	NOT
that aint cuf im grown af rt  hoe aint loyal	OFF	NOT
rt kingcedd hit bitch nd forget bitch left kid fuckin face	OFF	OFF
beg differ lip bittin shit dis bitch bit lip nd tri suck blood aint shit sexi	OFF	OFF
rt downswing brendon uri must make boy feel like trash	NOT	NOT
like bitch pic flirt nowaday	OFF	NOT
mikethestatey sequest den fat color girl chase day street swingin da tabl wit one arm want pay	OFF	OFF
rt tedofficialpag guy send pic pussi girl ok send pic pussyguy holi shit dafuq want see cat	OFF	OFF
yall lone ass bitch sure give lot relationship advic	OFF	NOT
rt jflocka need bitch bring pizza	OFF	NOT
mani bitch one sentenc fixitjesus	OFF	OFF
  aye aye snow niqqa ampamp bitch slide crib	OFF	NOT
behind everi independ woman pack hate hoe	OFF	OFF
asagiraff pussi 	OFF	OFF
got david take trash 	NOT	NOT
rt adolfniggl ugli bitch tell text 	OFF	NOT
man im tryin take intox charli sheen level today im go	OFF	NOT
im sippin patron nigga  bitch bad bone nigga  fuck  im fuck  like  gon get home nigga  	OFF	OFF
like bitch u aint first place	OFF	NOT
messagetomyfuturespous u better cook clean bitch ill give u money aint cleanin dish makin plate	OFF	OFF
  dontgetgrandho yall hoe go learn  	OFF	NOT
free love amp sexual liber seem dawn lot consequ free pussi  negro alway forget histori	OFF	OFF
im share nigga everi bitch tf want aint longer special heck	OFF	NOT
tucsonchld lol get eden your  bitch fat	OFF	OFF
salti ugli white rt  itsnotharold hoe	OFF	NOT
kid dont put mother call thot mad hoe wasnt cool thing call back sluttish day	OFF	NOT
wouldnt want girl show goodi everi niggah 	OFF	NOT
snoop hoe 	OFF	OFF
spiffyvuitton gotta start treatin ugli hoe like dime get fine ass	OFF	OFF
stop line room bealack still look like doo wop singer	NOT	NOT
therealemandm im whenev feel like im til monday put two week flip bird mannn	NOT	NOT
 satisfiedx  u mr   stop call ball	OFF	NOT
imnotmakingitup hey u follow long ago gonna nip da bud like ur bio tho u know white devil stole	NOT	NOT
rt witchsistah aint tryna steal ya car eat hell outcha wife pussi htgawm	OFF	OFF
rt thomasken obersturmfuhr matthia wife superb financi brian carri label presenc see 	NOT	NOT
fine ill settl oreo milkshak	NOT	NOT
cardin score  lead  top  bird base nlcs sfvsstl	NOT	NOT
lsu got lot thirsti much nasti hoe footbal team stay run thru yall meal ticket want hoe lol	OFF	NOT
 coach retard would put  point guard  tho	OFF	OFF
mfs tell talk aint truelik bitch	OFF	NOT
dont say fuck bitch get money love em	OFF	OFF
especi dem souf nicca dat shit outrag	OFF	NOT
man bitch bore yo outgo fun wild bitch	OFF	OFF
word call bitch	OFF	NOT
rt millerthagod kendrick lamar said call bitch bitch hoe hoe woman woman knew onto someth 	OFF	OFF
marcostc nigga press  pussyit aint nuthininstead worri dat bitch fuck dont u get chu sum money	OFF	OFF
rt  stfu stupid bitch god damn unfuckingfollow shit	OFF	OFF
bitch tri act like pictur	OFF	NOT
real nigga let real bitch come 	OFF	NOT
rt ionlygoraw took bitch  month put scarf smfh 	OFF	NOT
col sander part  son  drag extend water  goddamn mad	OFF	NOT
hate takin trash alway expect big ass dog alley like raccoon jump dumpster	OFF	NOT
nigguh spit dat crack bitch	OFF	OFF
sinc bitch love callin ex girlfriend name much ima start callin name nigga fuck	OFF	NOT
rt hoefact dont trust hoe 	OFF	NOT
chanelisabeth emmasayshai icanhashtaghoweveriw bitch	OFF	NOT
ran thru bitch fallin love	OFF	OFF
bad bitch blow kiss earlob	OFF	NOT
rt kinglazi karma bitch make sure bitch beauti	OFF	NOT
bitch bad	OFF	OFF
mikatan would perfect wa graham cracker flavor bun mapl dougnut bar	NOT	NOT
femal dirti bro real talk gotta play bitch day dont still gonna	OFF	OFF
bitch ass way dont matter	OFF	OFF
rt shanrbm say crazi girl got best 	OFF	NOT
hate hoe look nice nshit hair nail done kid look like bare surviv tornado	OFF	OFF
 jesus genesi  ground lord god form everi beast field everi bird sky initi	NOT	NOT
 bruh rt priscocb trent took yellow path 	NOT	NOT
rt theschwagqueen nigga messag like  amp twitter like fuck bitch  nigga one gone drake 	OFF	NOT
wigga 	OFF	OFF
would life without god levimitchellseri id probabl live trash 	NOT	NOT
charmari hoe good	OFF	NOT
girlthatsvont lol nahh bitch dont put yo life ole cant drink water  ass nigga pissinindabedassboy	OFF	OFF
aint shit pretti bitch mama  anyon get drama	OFF	NOT
rt  nigga hoe shit	OFF	NOT
hahahaha manziel faggot brown ruin win win	OFF	OFF
zachreini smdh stand suck dick hoe	OFF	OFF
rt itsdoman fabbymichell brianlovesass alright ill meet  im fag  fact brian dont give shit	OFF	OFF
 rt kiaaxo rt sweetbrexo lmfao beingmsdaisi wtf kinda pussi mom think got buy shit  	OFF	NOT
tf bitch class wear brewer shit footbal season	OFF	OFF
rt positivit somewher need therapi bitch im fine	OFF	NOT
lynnogawa  bitch	OFF	OFF
rasheedibrahim get cold yall gonna trash lol	NOT	NOT
 kwagiheath   charlott goon nicca gon fkkk around burn bank america stadium 	OFF	NOT
julianjv total think someth bitch come across mine say similar uh 	OFF	NOT
made niggah say mouth	OFF	NOT
bruh lmaoo  hoe nasti kept eat roblockk fuck happen 	OFF	NOT
rt pbsamermast happi birthday bob newhart comed legend turn  today  americanmast 	NOT	NOT
walk bitch like rt  murder test 	OFF	OFF
rt  lmao hoe favorit season cuf season u aint know  rt imyungjay summer hoe turn winter wifey 	OFF	NOT
rt amandamarcott  men interrupt women quibbl irrelev issu sole purpos derail  	NOT	NOT
yall fuckin women men risk ya life amp freedom im singl amp dolo bitch gotta worri	OFF	OFF
lmao rt checkmyaura   that take  ima start lift bitch club	OFF	NOT
eva ask nicca dey got sum fake design frm	OFF	NOT
bring anoth bitch threesom nahhh	OFF	OFF
damn knew whole time angri negro dude 	OFF	OFF
venti ice watermak snappi hoe	OFF	NOT
think need watch dawn planet ape	NOT	NOT
got new job bitch 	OFF	OFF
rt got basebal well coupl day till legend retir  yanke 	NOT	NOT
 mhm bitch dont play life 	OFF	OFF
rt burnettdainah california chrome bitch	OFF	NOT
wonder there ever day sister life shes ever complet utter bitch save special 	OFF	NOT
told said bri dont get tweef anyon your trash goe tweef like  freshman	NOT	NOT
omg go charli bear twerk team fuck	OFF	OFF
rt philiciaaaa mcm  tomorrow  month  everyon said wouldnt last prove bitch wrong tropicaldrew 	OFF	NOT
rt kevnasto would rather fuck fat chick allow nigger hous	OFF	OFF
tmaccgfg  tmaccgfg  slush  nasti anyway  hoe tast like 	OFF	NOT
twitter hoe	OFF	NOT
dont like bitch  amp im parti weekend momma go town	OFF	NOT
rt southsidev tweet boobi trap caught  hoe 	OFF	NOT
latrobemark love hoe money wat wrong nigga	OFF	NOT
  depress got  	OFF	NOT
bshiznitt fuck bitch	OFF	OFF
weekend go fabul naa man your see nae cunt theyll ko  second flat hate u fuckgm	OFF	OFF
nyrkelsmad pup like bitch awesom go home	OFF	OFF
let go la support nicca matter	OFF	NOT
kaayylle bitch 	OFF	OFF
rt thehangingwir dont ever asham unless hoe asham bitch	OFF	OFF
vp joe dildo still want gun hey joe fu oath break prick need rout how feel honkey whippin boy	OFF	OFF
good weed bad bitch got hoe dick like brad pitt	OFF	OFF
rt feministajon today bitch today rt rennysteven feministajon soooo ur black feminist u know pointless 	OFF	NOT
fck dem old hoe doubl entre	OFF	OFF
xxsarafina haha hoe go hard rt	OFF	NOT
rt wrongwaybennett southern know differ redneck white trash	OFF	OFF
 bro im next year ill make look like straight trash enjoy littl time left	OFF	OFF
saw vine kobe call dwight howard bitch ass nigga	OFF	NOT
marshallsot tryna say im pussi cours im tryna slam aint pussi duuuuuuu	OFF	NOT
like bitch your man mean dont show fear pain strong other cant	OFF	NOT
somebodi tell pussi nigga got em	OFF	NOT
imsolk oghasnt fag	OFF	OFF
feel like bitch call cop peopl id rather bitch go jail someon get hit wreck less driver	OFF	OFF
 oomf fake bitch ass nigga point blank period  awwww shittttttt	OFF	NOT
rt    last bitch fuck mix  	OFF	OFF
kilmead foxandfriend dont mean crowd crow	NOT	NOT
peopl bitch ass nigga amp stay far away	OFF	NOT
faggot shit macklemor actual realli good artistbett alot rapper	OFF	OFF
 jus exsposin hoe whole differ level 	OFF	NOT
marcosharkho hoe im work til like 	OFF	OFF
would want play pussi  jimmyfallon dead snl	OFF	OFF
lmao rt  rt humbltonbank yes amp rt channymaraj ok beat bitch tweet nah 	OFF	NOT
rt tgrun yeah check connect fuck wifi check lil bitch nigga 	OFF	NOT
rt   mygirlfriendnotallowedto milkshak let hoe bring one boy yard watch 	OFF	NOT
tibaburg straight bench ned 	NOT	NOT
rt digiflor dont get peopl bitch unfollow never talk	OFF	NOT
rt sashanexx found megacarrot store today  retweet ill shove pussi  pic 	OFF	NOT
bad bitch get left wack pussi kinda overr caus sex get better everyth cool	OFF	OFF
rt  democrat push incom inequ top issu   charli baker r veer left w 	NOT	NOT
rt riverajustin unattract girl act ghetto	NOT	NOT
jordan drop  trash fuck like  pair that includ columbian	OFF	OFF
 hoe	OFF	OFF
rt jlewyvill  treslyon keyair angel amp femal parti promot parti promot hoe amp angel bitch 	OFF	NOT
 huntermoor ew look like cheap tranni hooker	OFF	OFF
rt steadmanterri wheelerkashhh mann fuckk dat shitfuckk dat bitch 	OFF	OFF
rt cotydankh hoe         	OFF	NOT
kayysavag montearollin know bitch	OFF	NOT
sbsylvest kiefferjason bitch fuck blog u meet get round	OFF	OFF
rt causewereguy text bitch  make dream come true	OFF	NOT
rt  give birth bitch 	OFF	NOT
 rt  snapchat got hack hoe explain 	OFF	OFF
man gotta hang snoop lion aka nemo hoe	OFF	OFF
everi nigga tryna fuck next nigga bitch know bitch next nigga bitch	OFF	OFF
daijahshardae yess bitch cut color curl ha self	OFF	NOT
hope yanke get soriano shoulda never gave away alex rodriguez	NOT	NOT
hey moron foxnew foxandfriend polit bush rais terror threat right elect lmao u teabagg	OFF	OFF
aint nothin cut bitch	OFF	OFF
winter weather gon niggah feel  	OFF	NOT
get money aint worri bout hoe 	OFF	NOT
rt feenohmen spent whole fuck life apolog enough cant cut nip fuck booz drug inadequaci 	OFF	OFF
got bitch geekin sneak cocaina cross custom 	OFF	OFF
brutalbrandi pacer  amp member love hair dog came quadraphon stereo could say bitchlol	OFF	OFF
rt segwaysurf hard  keep hoe 	OFF	NOT
rt  dont frontin ass bitch	OFF	NOT
rt realkidlegend hoe mean fuckin lot peopl talk lot peopl yall mufucka shit mix 	OFF	OFF
hoe give shame could see cherri stem fuck street	OFF	OFF
rt reshel  ear look good   hoe yo background	OFF	NOT
ehasselbeck bipolit teach pretend son b pussi son would lace jock strap	OFF	NOT
elaineeespinoza your bitch	OFF	OFF
zaneisclask photoshop put head fag proof	OFF	OFF
moneydriven lol nig	OFF	NOT
judg gon tri amp hoe floyd dont show last round	OFF	OFF
 new  song diana well written well done  bow bitch	OFF	NOT
rt saramariewelch main nigguh sinc digit camera selfi thorpeemili 	OFF	NOT
arlisdonotchil  where bitch wit sammich	OFF	OFF
opinion lhha spot descript atlanta dumb hoe nigga ratchet broad stupid argument	OFF	NOT
fightsonvin bitch dont even think playin wit	OFF	OFF
pussi tast like pepsi cola	OFF	NOT
rt mrstori cant wait see new planet ape	NOT	NOT
rt lucybeee  hate lose someth mom say  guess wasnt  like bitch lost groceri 	OFF	NOT
everi hoe there nigga tryna save make turn good womansh jus keep ignor text	OFF	NOT
go ute got playboy bitch disrespect player bunch spoil hipster school im cheer	OFF	OFF
nowplay  great white  bitten twice shi   	NOT	NOT
 needa stop suck dick hoe 	OFF	OFF
bitch gotta glo one day	OFF	NOT
ugli bitch need get new name tho dont look like dont much follow killyouself zodiac killer bitch	OFF	OFF
rt jonyprivat chees cracker lack 	NOT	NOT
rt lexxxilov wake middl night chug orang juic straight bottl sorri mom	NOT	NOT
rt foodpornsx ultim chocol chip cooki n oreo fudg browni bar 	NOT	NOT
goldiethegamma cloprestiwfan im refer second put vick slot play trash	NOT	NOT
rt  jrellz bitch round one   	OFF	NOT
peopl fuck retard lol	OFF	OFF
rt justicechrist chillasstweet simplysoul sit next ya girl ya side bitch text hey babe 	OFF	NOT
hate bitch get lame 	OFF	OFF
  fag 	OFF	OFF
rt nobeeetch annouc hoe im draft first round cuf season 	OFF	NOT
start upgrad level  dark elix drill  elix bitch get	OFF	OFF
whascameradan might cant realli sure weird littl bird said might possibl stay tune mayb	NOT	NOT
 that good choic except whale bitch youd fuck would get pregnant	OFF	OFF
im nt rey talk dumbass bitch that lost world realli need save save  tri wrks	OFF	OFF
want monkey bread 	NOT	NOT
fuck drama class bitch bore hell	OFF	OFF
damontda natemurdoch   oandapest fuck lil bitch prolli gotta lil dick	OFF	OFF
rt pimptigerwood ricki shitstach amp rest pussi better enjoy back injuri  noth birdi putt 	OFF	OFF
rt snipesjr dont fall wit yo nigga hoe	OFF	NOT
rt grvndbxrri hate bitch brag bout bf put  singl  	OFF	NOT
favorit tweet keep hoe happi	OFF	NOT
carterboyleak italianmontana  chill dad get bitch school griff	OFF	NOT
rt bosssant dont like bitch niggaz dont like  boss	OFF	NOT
twitter twitter bitch twitter life	OFF	NOT
lovelesslov  hey aklv im take black ghetto trash your block nigger	OFF	OFF
boosi ran hoe	OFF	NOT
lil dumb ass bitch aint fuck	OFF	OFF
pussi worth 	OFF	NOT
want cowboy killer	NOT	NOT
joe stop tell pbo job couldnt even keep job teabagg florida morningjo	NOT	NOT
pussi call bitch	OFF	NOT
everi time play patapon game hear ushishi theme think beatbox monkey yo yo yo get uppa	NOT	NOT
work bitch right	OFF	OFF
 quit babi  hit patchouli pussi	OFF	NOT
rt funnyorfact real friend dont get offend call bitch hoe slut smile call someth offens	OFF	NOT
cyberobama ereiev plot twist faggot	OFF	OFF
rt shikeattik nah bitch aint gone go want back  minut later im play  notic	OFF	NOT
rt funnypicsdepot u start realiz bae hoe 	OFF	OFF
rt channymaraj prolli ate ur dadh hate aintitjayi ok dad rt channymaraj bitch realli son tho lmaoooooo	OFF	NOT
rt versacecum girl use halloween excus act like hoe get away smh	OFF	NOT
 ill ask question support border jumper support illeg	NOT	NOT
rt idntwearcondom stop stalkin girl social media u bitch ass nigga	OFF	NOT
get bitch break bitch	OFF	OFF
f u tumblr bc blog black amp white there mani great color thing could reblog fml	NOT	NOT
