text	labels	predictions
hate bitch keep say yassss like like bitch u sound stupid stfu	OFF	OFF
rt yaboylilb ride pussi gym class butt scooter 	OFF	OFF
lilmrsspiffi bout tri hoe next	OFF	NOT
rt wbkaylaa fake bitch  hey girl  	OFF	OFF
sammylightn tim pussi	OFF	NOT
bitch crazzzyyyyyy	OFF	OFF
jon jone lost respect turn fight like bitch hope lose next fight jonnybon	OFF	OFF
therealoweifi good one fuck bitch ass	OFF	OFF
coleyce let make coupl tweet cuzzo page wont get twitter jaillmao bitch dont trick	OFF	OFF
  repost   kush blunt convo simpl mind ho made pic bet	OFF	NOT
rt glodeh shitti booti ass talm prep ralli bitch yall prepar 	OFF	OFF
mommajjojo smileitsalexx oh basic bitch day mhmmm cours	OFF	OFF
fuck bitch fuck piss take  second take  fuck minut 	OFF	OFF
aint cuf bitch that post sex gif mayb im differ	OFF	OFF
dumb ass bitch swear	OFF	OFF
rt  hate nigga slobin blunt like eatin pussi amp nerv tri amp pass im good nigga 	OFF	OFF
   raygin bitch get dem feel get new  	OFF	OFF
got problem bring tens yo bitch ass  	OFF	OFF
molssyo one us drug your still wrong  currieburri hahahahahahah im bitch sometim 	OFF	OFF
id anyth oreo vanilla bean drink dunkin amp chocol chip muffin tooim starv amp sound good	NOT	NOT
 smoke good weed bad 	OFF	NOT
tell itti bitti bitch pipe	OFF	OFF
rt highclasscapri im go bitch tread care	OFF	OFF
rt mrfourtwentyy bitch tri suck strap that get kick	OFF	OFF
ballzahoy cowboy 	NOT	NOT
rt matthasthemus selfpaidyayo ogmaco u aint make music sip henni u bitch maco winnin island 	OFF	OFF
yeah hoe	OFF	NOT
 dunleavi cracker ass honki	OFF	OFF
aint time hoe get lol ariana mom say us	OFF	NOT
kiefferjason done act like littl bitch  year old nephew realer scari ass sunset time u dumb fuck	OFF	OFF
im goin back school hoe class two	OFF	NOT
hair cute wit sessi face ex bitch like pictur shit like fucc	OFF	OFF
 anaconda dont anaconda dontmi anaconda dontwant none unless got goal hun  smh  white ass niggah 	OFF	OFF
rt theartoftril dolph hoe bout rock dj holiday show memphi	OFF	NOT
rt amgllcceo social network got bitch head like  	OFF	OFF
happi hangov bloomington btown iubb iu indiana hoosierdaddi hoosiern hoosier resurrect complet ncaa 	NOT	NOT
hate hoe	OFF	NOT
sup bitch	OFF	OFF
yanke good mood today	NOT	NOT
billperiman send fuck muzzi home doj come get motherfuck	OFF	OFF
rt thevoiceofmiami wonder mani yall hoe got homegrown sex tape onlin uoeno	OFF	OFF
rt cosabandonada parqu de atraccion abandonado en  	NOT	NOT
fuck hostess liquid  strike continu thursday end twinki  	OFF	OFF
dequaan khidzay  extra shit im see hoe weekend	OFF	OFF
im glori bitch  	OFF	OFF
rt dignifiedpur tonygoldwyn could help melli revolv doorshap head ho arent quiet your ball deep 	OFF	NOT
rt bmoremartyr  fuck wrong think wife 	OFF	OFF
aye jalen borrow  dollar aint like yu aint got two job well borrow pussi aint like yu gone give head	OFF	OFF
plan die soon im total go write kenobi sole heir hes thing local  trust	NOT	NOT
kiefferjason bitch show tweeteddm text call u ask u tryna meet bitch ur fuck weak	OFF	OFF
gtfoh u bitch ass ref	OFF	OFF
rt kathrynbruscobk think windturbin bad bird compar  via bloombergnew  via 	NOT	NOT
rt advicetowrit bird doesnt sing answer sing songmaya angeloupoetri write	NOT	NOT
rt  donquixtot trash tbh startmikevik	NOT	OFF
rt fewjr dont trust  bitch fake  nigga faker  fuck yall id rather fuck 	OFF	OFF
bitch fake sack potato	OFF	OFF
hoe bust nut get rt	OFF	NOT
rt josepheach demandeveryonesmoney ampobjectscollect beredistributedamongtheirsupport	NOT	NOT
hardbal milbank chris stop angri bird spit n dana go hail ur racial tendici u didnt infor carter rt n u never talk abt	NOT	NOT
alway black bitch that constant late af reason couldnt refus ladi free til  amp  shot	OFF	OFF
rt lightskinchink vine still funni shit  mani nigger store 	OFF	OFF
okay either scubakitteh super dyke weird car sex fetish	OFF	OFF
hoe aint loyal	OFF	NOT
doubl stuff oreo mane say	NOT	NOT
justdoitrob big titti bitch lmao fuck good parti	OFF	OFF
soundtracktoki hoe ass nigga aint get nobodi free agenc	OFF	OFF
rt highschoolsuckz horribl friend read text put phone someth forget repli  	NOT	NOT
rt bestofnik nike beani nikeporn 	OFF	NOT
selfmadeeyg wya bitch	OFF	OFF
princessmorggan yeah lie that delet nigger	OFF	OFF
woke feel like bitch gonna stop act like bitch weak shit focus time bruh	OFF	OFF
  what good  gym look hoe hit u later	OFF	NOT
 seriousle aint gone lie amp old head say see  nah retard	OFF	OFF
die throw coupl bad bitch casket	OFF	OFF
let tell yalli glass someth sweetthi bitch brought full glass im think thing start gulp	OFF	OFF
enjoy eccentr rayevernham americarna charli daniel appear two three episod watch	NOT	NOT
 quick game sox yankshop get home soon	NOT	NOT
 herd dope boy  herd gold digger   know real bitch  fuck like real niggah 	OFF	OFF
dumb nigguh	OFF	OFF
gotta love undignifi sprint across yellow light transfer buse first one dawdl	NOT	NOT
yo kaycimalynn miss ya cunt	OFF	OFF
nigggapino bitch got  amp im trinna chang  	OFF	OFF
bitch live countri two choic presid fifti choic miss america 	OFF	OFF
end day senior still love young fresh pussi west case close	OFF	NOT
rt andresdavid say care come privileg posit may never experi queer person goe may 	OFF	NOT
 brother tf negro	OFF	NOT
dat bitch wild shit lls	OFF	OFF
rt swaaggyyv fuck chink clash clan alway fuck bitch ass kamikaz faggot	OFF	OFF
lkxox bitch	OFF	OFF
bitch aint shit forgot mention 	OFF	OFF
dgotbrick happen vixen ent bitch got ran threw side like foothil bitch	OFF	OFF
andersondrlja im sick self serv politician stand bo trash america wearerepublicnotregim impeachobama	NOT	OFF
rt weirdstyl  hoe lmfao	OFF	NOT
niggah tl get	OFF	OFF
mvckfadden stay beauti bitch	OFF	OFF
 freez bitch 	OFF	OFF
phone drier yo bitch scalp 	OFF	OFF
man bitch beauti helen troy	OFF	OFF
rt brooooo hoe trynna gay lmao	OFF	NOT
chines maverick communic comrad  u know give imperialist yank birdi 	NOT	NOT
breezypetey least went wasnt bitch	OFF	OFF
one world promin jihadi forum got shut  	NOT	NOT
 bitch hella late went yesterday lol	OFF	OFF
nicca gass hoe never gone pop  smh  prolli never gone meet wastedenergi	OFF	NOT
kamrene ugli nigger	OFF	OFF
pussi put ass sleep	OFF	OFF
rt theegreekgod girl know got hoe 	OFF	NOT
rt  im one faggot hate word mine	OFF	OFF
liter look bc kid pussi	OFF	OFF
hoe gotta pay compani	OFF	NOT
jsimsrom guy main coon total cuddl bum everi one ive ever met super friend	NOT	NOT
prissypisc im talkin bout slut hoe general	OFF	OFF
rt nostalgicmik aw yall hoe hate girl look like dude 	OFF	NOT
manner black folk take kid ride ghetto point misplac youth victim amp curs brethren say	NOT	OFF
 photograph doesnt back stori start pussi  cantknockthahussl	OFF	NOT
luv watch gas monkey havin classic	NOT	NOT
ibanexx misflam deathcorebab dont wanna get look funni say nigger public	OFF	OFF
rt leslieeeixta bdub pack beaner 	OFF	NOT
haha niggah  gave  cant keep  loser 	OFF	OFF
intern polic oper disrupt shylock bank trojan  computerworld guardianintern poli 	NOT	NOT
mzkimberz call hoe lol	OFF	NOT
cant wait see bitch dutchess	OFF	OFF
im light skin niggah 	OFF	OFF
rt thefactsbook twitter bird logo  join  egg home button birdhous 	NOT	NOT
 mariaobregong   citizen said maria spic	OFF	NOT
rt mydickiscal dick call cute relationship bitch realli want	OFF	OFF
brother asshat friend think okay vandal properti hes racist wana redneck	OFF	OFF
bartend becom real bitch bartend way way taller bar design holi back pain	OFF	OFF
rt lamlildurk black girl hoe caus fuck nigga money reveng dumb shit like	OFF	OFF
  basic foam  ugli dem bitch look big long floppi nh	OFF	OFF
dont worri nigga see worri nigga dont see dat da nigga fuckin yo bitch	OFF	OFF
dont subtweet  name real ugli bitch	OFF	OFF
u see bitch  month like yea im boy   bitch u twerk dicc vday weknow	OFF	OFF
smile bitch hate	OFF	OFF
orient galleri blog new land free enterpris 	NOT	NOT
  yellow tower gilbert clae 	NOT	NOT
rt xdalovelytishai nigga go broke hoe	OFF	OFF
lmao joe call whitehous offer advic yeah presid care disgrac former redneck hous guy fl say morningjo	NOT	OFF
rt   wbdyllon  messi trash	NOT	OFF
im done lifegmelgenuin im readi wake pussi breakfast everyday	OFF	NOT
rt torahblaz  asham ill singl life fuck w nasti faggot ass white man	OFF	OFF
love bitch take selfi tongu gearin money shot	OFF	OFF
chanc make champion nicca aint noth stop	OFF	NOT
maddsland  welcom back b without daili rant tl trash af	NOT	OFF
seen sweater  flashi wanna get gotta get say boyfriend bitch puppi 	OFF	OFF
  im pretti sure shes bad bitch word shawti dime	OFF	OFF
never mean broke keep make seem like ass never went parti fuck bitch	OFF	OFF
live twobit browni	NOT	NOT
dat u cant pass bitch cuz dey ah make seem like u sweat demman u knw dat man couldv fuck u	OFF	OFF
money neat bitch freaki everybodi kno aint secret	OFF	OFF
rt   fight bitch like legal	OFF	OFF
rt stunningstina know your fuck bitch right lol	OFF	OFF
wienerherzog perfect stock photographi articl let leprechaunlook handyman get liquor cabinet	NOT	NOT
littlepuffin hoe 	OFF	NOT
bigot demand recount idaho gay right ordin referendum  tcot teaparti teabagg lgbt	NOT	OFF
girl hoe aint steal anyon man stfu	OFF	NOT
rt tristabe use shit aint shit bitch	OFF	OFF
dont trust hoenev trust hoe	OFF	NOT
 cowboy win game regular season get playoff trash af  hate ass nigga	OFF	OFF
 answer snapchat faggot butthurt	OFF	OFF
suzan realli go make get sofa find damn silverwar golli old bitch	OFF	OFF
rt cloydriv fella dress real men halloween caus youv actin like bitch year long merica	OFF	OFF
cokefuckedyou im bitch insomnia shit bed sinc midnight	OFF	OFF
rt cloutgod horribl rapper  tyga  trash rapper ever want yellow nigga corn cob smack mom heard 	OFF	OFF
heard mom go v annoy bitch fuck expect slept long im hungri bye felecia	OFF	OFF
boycott racist redskinsredskinschangethenamechangethemascot	NOT	OFF
well jhud give bae got home work ima throw pussi  	OFF	NOT
alexiscarfield ya damn right nigglet	OFF	OFF
   bitch get outta dumb   	OFF	OFF
rt fckwhatyathink uceina  dont wanna rant bc first impress would im bitch  lmao	OFF	OFF
eattin pussi im startin get chubbi	OFF	NOT
 pussi aint coochi sinc  	OFF	NOT
lovin hoe that bitch put pipe suckin dick that bitch give goodnight kiss	OFF	OFF
rt hiphopisdeaddd top ten rapper     	OFF	NOT
rt woodyafc saw great chimpout  summer ago middl age salvadoran  yr old son got wast  beaner metlif 	OFF	NOT
rt justcurrieon  christooshifti lol aye watch mouth like mention faggot	OFF	OFF
rt sassyce yall hoe	OFF	OFF
 youv talk trash sinc  	NOT	OFF
wiganzlad markycrumb gmailshort im way  love chavhot sexi scalli fucker	OFF	OFF
 new breed white girl  slam bitch 	OFF	OFF
nicknam lux coach k without would never heard duke lol charli	NOT	NOT
bradleey lmfaoooo yooo lost elev pass  cant even share bitch want go get anoth one  tho know	OFF	OFF
burrito trash	NOT	OFF
 evilyn fierc  naughti girl next door pummel pussi  	OFF	OFF
cheer charli	NOT	NOT
coleyce bitch stop takin shit ooo hate u u dumb bitch	OFF	OFF
pornandroidiphoneipadsexxxx  smalltit  small tit ghetto whore fuck stepdad 	OFF	OFF
im sick u nigger	OFF	OFF
spot open take better grab anoth bitch determin beauti enough	OFF	OFF
savageniggg chillasstweet bitch	OFF	OFF
twitter let know everi hoe everi citi countri	OFF	NOT
im twat	NOT	OFF
mbxvss dont trust hoe lol na bigger us think bc guy talk girl first understand	OFF	NOT
rt lildurk never kid fan bitch cop  lol	OFF	OFF
peep gotta mad ghetto nowaday smh pull pant	NOT	OFF
u hoe hawkin ritta today aint yall	OFF	NOT
hoe cheat	OFF	OFF
son bitch	OFF	OFF
haha privat industri birthday need celebr bday past month cant wait see nig lol 	OFF	NOT
rt asialacap  asialacap face damn flawless know pussi tast like peach life  lmfaooooooo	OFF	OFF
hoe aint classi like trashyyi	OFF	OFF
turn magic color light longexposur lightwrit 	NOT	NOT
bitch ass like allerg reaction servic faction	OFF	OFF
bitch slut rt itsbeebitch vianawf chill	OFF	OFF
need bitch	OFF	OFF
rt brownandspicey  sit face  sit hot stove bitch  	OFF	OFF
penisgravi dem want weeni swingin da twitter say day shut color ass	OFF	OFF
rt charliegru wife sort bootscootin sing littl less talk lot actionwher 	NOT	NOT
ill keep comment tho ill laugh nig	OFF	OFF
rt trvpgxdx jen bitch daquan drop kid todaykeisha bitch dont got kidsjen bitch swallow em 	OFF	OFF
blackjesus yea forgot talkin degener faggot	OFF	OFF
look like big bad mama make fun pretti bitch wow  	OFF	OFF
 best olineman rooki bunch retard wouldnt trust potato gun	OFF	NOT
ayyeecee one man trash  anoth man treasur 	NOT	OFF
 post pic everyth life yall hoe would fall love  kill em chan	OFF	OFF
anoth major develop jihadi circl al maqdisi hardcor jihadi theorist ask specif relief amp aid  releas	NOT	NOT
rt   ya bitch	OFF	OFF
girl retard	OFF	OFF
 brian stfu  twitter could retweet  make bitch slap 	OFF	OFF
wayn bradi gonna smack bitch	OFF	OFF
rt iggyazalea like guy ask number say ugli bitch say 	OFF	OFF
rt basedamerican ayo take pic famyou think bitch gon fuck pic 	OFF	OFF
front bitch get got island dick never hit im front ass nigga	OFF	OFF
rt clicquotsuav bunch rapper boutta flood internet w trash remix	NOT	NOT
cant wait watch saint put weiner right cowboy butt  dalla trash	NOT	OFF
 dont eem tri  nigga talk trash smash bros shittiest 	OFF	OFF
rt riptheogkoolaid femal mess guy girlfriend wont mess singl guy caus mani hoe	OFF	OFF
fuck nigga shit olivia pussi got fitz go batshit	OFF	OFF
deadlygilinski drug buddi pussi money bitch weed	OFF	OFF
dear inconsider ghetto fuck train across ya know phone option speaker phone right	OFF	OFF
haha bitch ass gucci	OFF	OFF
upenn campus black chick trash theyr gonna paid	OFF	OFF
 let say hellen keller make better browni	NOT	NOT
 day unblock becom man wont happen  idisrespecthoez lol	OFF	NOT
rt quirkism jeter arod class trash	OFF	OFF
rt itscoleharmon guy parti scream hoe aint loyal drunk amp cheat gf girl look like 	OFF	OFF
fairflattaxnow morningjo joenbc hey teabagg law made feloni keep collect record get fact straight	NOT	NOT
taesavag pussi	OFF	NOT
that aint cuf im grown af rt  hoe aint loyal	OFF	NOT
rt kingcedd hit bitch nd forget bitch left kid fuckin face	OFF	OFF
beg differ lip bittin shit dis bitch bit lip nd tri suck blood aint shit sexi	OFF	OFF
rt downswing brendon uri must make boy feel like trash	NOT	OFF
like bitch pic flirt nowaday	OFF	OFF
mikethestatey sequest den fat color girl chase day street swingin da tabl wit one arm want pay	OFF	OFF
rt tedofficialpag guy send pic pussi girl ok send pic pussyguy holi shit dafuq want see cat	OFF	OFF
yall lone ass bitch sure give lot relationship advic	OFF	OFF
rt jflocka need bitch bring pizza	OFF	OFF
mani bitch one sentenc fixitjesus	OFF	OFF
  aye aye snow niqqa ampamp bitch slide crib	OFF	OFF
behind everi independ woman pack hate hoe	OFF	NOT
asagiraff pussi 	OFF	NOT
got david take trash 	NOT	OFF
rt adolfniggl ugli bitch tell text 	OFF	OFF
man im tryin take intox charli sheen level today im go	OFF	NOT
im sippin patron nigga  bitch bad bone nigga  fuck  im fuck  like  gon get home nigga  	OFF	OFF
like bitch u aint first place	OFF	OFF
messagetomyfuturespous u better cook clean bitch ill give u money aint cleanin dish makin plate	OFF	OFF
  dontgetgrandho yall hoe go learn  	OFF	NOT
free love amp sexual liber seem dawn lot consequ free pussi  negro alway forget histori	OFF	NOT
im share nigga everi bitch tf want aint longer special heck	OFF	OFF
tucsonchld lol get eden your  bitch fat	OFF	OFF
salti ugli white rt  itsnotharold hoe	OFF	NOT
kid dont put mother call thot mad hoe wasnt cool thing call back sluttish day	OFF	OFF
wouldnt want girl show goodi everi niggah 	OFF	OFF
snoop hoe 	OFF	NOT
spiffyvuitton gotta start treatin ugli hoe like dime get fine ass	OFF	OFF
stop line room bealack still look like doo wop singer	NOT	NOT
therealemandm im whenev feel like im til monday put two week flip bird mannn	NOT	OFF
 satisfiedx  u mr   stop call ball	OFF	NOT
imnotmakingitup hey u follow long ago gonna nip da bud like ur bio tho u know white devil stole	NOT	OFF
rt witchsistah aint tryna steal ya car eat hell outcha wife pussi htgawm	OFF	OFF
rt thomasken obersturmfuhr matthia wife superb financi brian carri label presenc see 	NOT	NOT
fine ill settl oreo milkshak	NOT	NOT
cardin score  lead  top  bird base nlcs sfvsstl	NOT	NOT
lsu got lot thirsti much nasti hoe footbal team stay run thru yall meal ticket want hoe lol	OFF	NOT
 coach retard would put  point guard  tho	OFF	OFF
mfs tell talk aint truelik bitch	OFF	OFF
dont say fuck bitch get money love em	OFF	OFF
especi dem souf nicca dat shit outrag	OFF	OFF
man bitch bore yo outgo fun wild bitch	OFF	OFF
word call bitch	OFF	OFF
rt millerthagod kendrick lamar said call bitch bitch hoe hoe woman woman knew onto someth 	OFF	OFF
marcostc nigga press  pussyit aint nuthininstead worri dat bitch fuck dont u get chu sum money	OFF	OFF
rt  stfu stupid bitch god damn unfuckingfollow shit	OFF	OFF
bitch tri act like pictur	OFF	OFF
real nigga let real bitch come 	OFF	OFF
rt ionlygoraw took bitch  month put scarf smfh 	OFF	OFF
col sander part  son  drag extend water  goddamn mad	OFF	OFF
hate takin trash alway expect big ass dog alley like raccoon jump dumpster	OFF	OFF
nigguh spit dat crack bitch	OFF	OFF
sinc bitch love callin ex girlfriend name much ima start callin name nigga fuck	OFF	OFF
rt hoefact dont trust hoe 	OFF	NOT
chanelisabeth emmasayshai icanhashtaghoweveriw bitch	OFF	OFF
ran thru bitch fallin love	OFF	OFF
bad bitch blow kiss earlob	OFF	OFF
rt kinglazi karma bitch make sure bitch beauti	OFF	OFF
bitch bad	OFF	OFF
mikatan would perfect wa graham cracker flavor bun mapl dougnut bar	NOT	NOT
femal dirti bro real talk gotta play bitch day dont still gonna	OFF	OFF
